arxiv_id;title;published;authors;pdf_link;summary;last_updated
http://arxiv.org/abs/2202.02454v1;Supervised Learning based QoE Prediction of Video Streaming in Future Networks: A Tutorial with Comparative Study;2022-01-03T18:59:46Z;Arslan Ahmad, Atif Bin Mansoor, Alcardo Alex Barakabitze, Andrew Hines, Luigi Atzori, Ray Walshe;https://arxiv.org/pdf/2202.02454v1;The Quality of Experience (QoE) based service management remains key for successful provisioning of multimedia services in next-generation networks such as 5G/6G, which requires proper tools for quality monitoring, prediction and resource management where machine learning (ML) can play a crucial role. In this paper, we provide a tutorial on the development and deployment of the QoE measurement and prediction solutions for video streaming services based on supervised learning ML models. Firstly, ...;2026-01-10 18:01:21
http://arxiv.org/abs/2112.14598v2;Distance-Aware Precoding for Near-Field Capacity Improvement;2021-12-29T15:16:27Z;Zidong Wu, Mingyao Cui, Zijian Zhang, Linglong Dai;https://arxiv.org/pdf/2112.14598v2;Extremely large-scale MIMO (XL-MIMO) is a promising technology to improve the capacity for future 6G networks. With a very large number of antennas, the near-field property of XL-MIMO systems becomes dominant. Unlike the classical far-field line-of-sight (LoS) channel with only one available data stream, the significantly increased degrees of freedom (DoFs) are available in the near-field LoS channel. However, limited by the small number of radio frequency (RF) chains, the existing hybrid precod...;2026-01-10 18:01:21
http://arxiv.org/abs/2112.14192v2;Robust Security Analysis Based on Random Geometry Theory for Satellite-Terrestrial-Vehicle Network;2021-12-28T15:46:28Z;Xudong Li, Ye Fan, Rugui Yao, Peng Wang, Nan Qi, Xiaoya Zuo;https://arxiv.org/pdf/2112.14192v2;Driven by B5G and 6G technologies, multi-network fusion is an indispensable tendency for future communications. In this paper, we focus on and analyze the \emph{security performance} (SP) of the \emph{satellite-terrestrial downlink transmission} (STDT). Here, the STDT is composed of a satellite network and a vehicular network with a legitimate mobile receiver and an mobile eavesdropper distributing. To theoretically analyze the SP of this system from the perspective of mobile terminals better, t...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.14843v2;A Graph Attention Learning Approach to Antenna Tilt Optimization;2021-12-27T15:20:53Z;Yifei Jin, Filippo Vannella, Maxime Bouton, Jaeseong Jeong, Ezeddin Al Hakim;https://arxiv.org/pdf/2112.14843v2;6G will move mobile networks towards increasing levels of complexity. To deal with this complexity, optimization of network parameters is key to ensure high performance and timely adaptivity to dynamic network environments. The optimization of the antenna tilt provides a practical and cost-efficient method to improve coverage and capacity in the network. Previous methods based on Reinforcement Learning (RL) have shown great promise for tilt optimization by learning adaptive policies outperformin...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.13189v1;Energy-Efficient Ultra-Dense Network with Deep Reinforcement Learning;2021-12-25T06:17:06Z;Hyungyu Ju, Seungnyun Kim, Youngjoon Kim, Byonghyo Shim;https://arxiv.org/pdf/2112.13189v1;With the explosive growth in mobile data traffic, ultra-dense network (UDN) where a large number of small cells are densely deployed on top of macro cells has received a great deal of attention in recent years. While UDN offers a number of benefits, an upsurge of energy consumption in UDN due to the intensive deployment of small cells has now become a major bottleneck in achieving the primary goals viz., 100-fold increase in the throughput in 5G+ and 6G. In recent years, an approach to reduce th...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.13187v3;TeraHertz Band Communication: An Old Problem Revisited and Research Directions for the Next Decade;2021-12-25T06:01:06Z;Ian F. Akyildiz, Chong Han, Zhifeng Hu, Shuai Nie, Josep M. Jornet;https://arxiv.org/pdf/2112.13187v3;Terahertz (THz) band communications are envisioned as a key technology for 6G and Beyond. As a fundamental wireless infrastructure, THz communication can boost abundant promising applications. In 2014, our team published two comprehensive roadmaps for the development and progress of THz communication networks [1], [2], which helped the research community to start research on this subject afterwards. The topic of THz communications became very important and appealing to the research community due...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.13161v5;BEAT: Blockchain-Enabled Accountable and Transparent Infrastructure Sharing in 6G and Beyond;2021-12-25T00:27:57Z;Tooba Faisal, Mischa Dohler, Simone Mangiante, Diego R. Lopez;https://arxiv.org/pdf/2112.13161v5;It is widely expected that future networks of 6G and beyond will deliver on the unachieved goals set by 5G. Technologies such as Internet of Skills and Industry 4.0 will become stable and viable, as a direct consequence of networks that offer sustained and reliable mobile performance levels.   The primary challenges for future technologies are not just low-latency and high-bandwidth. The more critical problem Mobile Service Providers (MSPs) will face will be in balancing the inflated demands of ...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.13093v1;Multi-Provider NFV Network Service Delegation via Average Reward Reinforcement Learning;2021-12-24T15:55:24Z;Bahador Bakhshi, Josep Mangues-Bafalluy, Jorge Baranda;https://arxiv.org/pdf/2112.13093v1;In multi-provider 5G/6G networks, service delegation enables administrative domains to federate in provisioning NFV network services. Admission control is fundamental in selecting the appropriate deployment domain to maximize average profit without prior knowledge of service requests' statistical distributions. This paper analyzes a general federation contract model for service delegation in various ways. First, under the assumption of known system dynamics, we obtain the theoretically optimal p...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.11324v4;Satellite-Based Communications Security: A Survey of Threats, Solutions, and Research Challenges;2021-12-21T16:15:15Z;Pietro Tedeschi, Savio Sciancalepore, Roberto Di Pietro;https://arxiv.org/pdf/2112.11324v4;Satellite-based Communication systems are gaining renewed momentum in Industry and Academia, thanks to innovative services introduced by leading tech companies and the promising impact they can deliver towards the global connectivity objective tackled by early 6G initiatives. On the one hand, the emergence of new manufacturing processes and radio technologies promises to reduce service costs while guaranteeing outstanding communication latency, available bandwidth, flexibility, and coverage rang...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.10800v1;Fragmentation induced starvation in Population III star formation: a resolution study;2021-12-20T19:00:42Z;Lewis R. Prole, Paul C. Clark, Ralf S. Klessen, Simon C. O. Glover;https://arxiv.org/pdf/2112.10800v1;The Population III initial mass function (IMF) is currently unknown, but recent studies agree that fragmentation of primordial gas gives a broader IMF than the initially suggested singular star per halo. In this study we introduce sink particle mergers into Arepo, to perform the first resolution study for primordial star formation simulations and present the first Population III simulations to run up to densities of 10-6g cm-3 for hundreds of years after the formation of sink particles. The tota...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.10352v1;Transformation from 5G for Verticals Towards a 6G-enabled Internet of Verticals;2021-12-20T06:29:17Z;Maziar Nekovee;https://arxiv.org/pdf/2112.10352v1;5G will enable and greatly accelerate digital transformation of vertical sectors. In the longer term this will evolve from per-vertical connectivity services in 5G to the emergence of the 6G-enabled Internet of Verticals (6G-IoV). In this paper we describe and examine enabling technologies for this further transformation of verticals and examine some examples of 6G-IoV, next generation cloud manufacturing and manufacturing as a service, next generation smart energy grids and the Internet of Robo...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.09769v2;Hybrid Self-Organizing Networks: Evolution, Standardization Trends, and a 6G Architecture Vision;2021-12-17T21:15:39Z;Abdelaali Chaoub, Aarne Mämmelä, Pedro Martinez-Julia, Ranganai Chaparadza, Muslim Elkotob, Lyndon Ong, Dilip Krishnaswamy, Antti Anttonen, Ashutosh Dutta;https://arxiv.org/pdf/2112.09769v2;Self-organizing networks (SONs) need to be endowed with self-coordination capabilities to manage the complex relations between their internal components and to avoid their destructive interactions. Existing communication technologies commonly implement responsive self-coordination mechanisms that can be very slow in dynamic situations. The sixth generation (6G) networks, being in their early stages of research and standardization activities, open new opportunities to opt for a design-driven appr...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.09450v2;Decentralized Identifiers and Self-sovereign Identity in 6G;2021-12-17T11:47:39Z;Sandro Rodriguez Garzon, Hakan Yildiz, Axel Küpper;https://arxiv.org/pdf/2112.09450v2;A key challenge for mobile network operators in 6G is to bring together and orchestrate a variety of new emerging players of today's mobile ecosystems in order to provide economically viable and seamless mobile connectivity in form of a multi-stakeholder service. With each new player, be it a cloud, edge or hardware provider, the need for interfaces with secure authentication and authorization mechanisms increases, as does the complexity and operational costs of the public key infrastructures re...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.09411v1;Towards Intelligent Context-Aware 6G Security;2021-12-17T10:03:26Z;André N. Barreto, Stefan Köpsell, Arsenia Chorti, Bertram Poettering, Jens Jelitto, Julia Hesse, Jonathan Boole, Konrad Rieck, Marios Kountouris, Dave Singelee, Kumar Ashwinee;https://arxiv.org/pdf/2112.09411v1;Imagine interconnected objects with embedded artificial intelligence (AI), empowered to sense the environment, see it, hear it, touch it, interact with it, and move. As future networks of intelligent objects come to life, tremendous new challenges arise for security, but also new opportunities, allowing to address current, as well as future, pressing needs. In this paper we put forward a roadmap towards the realization of a new security paradigm that we articulate as intelligent context-aware se...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.08870v1;Gallium nitride phononic integrated circuits for future RF front-ends;2021-12-16T13:27:43Z;Mahmut Bicer, Stefano Valle, Jacob Brown, Martin Kuball, Krishna C. Balram;https://arxiv.org/pdf/2112.08870v1;Achieving monolithic integration of passive acoustic wave devices, in particular RF filters, with active devices such as RF amplifiers and switches, is the optimal solution to meet the challenging communication requirements of mobile devices, especially as we move towards the 6G era. This requires a significant ($\approx$100x) reduction in the size of the RF passives, from mm$^2$ footprints in current devices to tens of $μm^2$ in future systems. Applying ideas from integrated photonics, we demon...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.08861v2;Joint Transmit Waveform and Passive Beamforming Design for RIS-Aided DFRC Systems;2021-12-16T13:15:16Z;Rang Liu, Ming Li, Yang Liu, Qingqing Wu, Qian Liu;https://arxiv.org/pdf/2112.08861v2;Reconfigurable intelligent surface (RIS) is a promising technology for 6G networks owing to its superior ability to enhance the capacity and coverage of wireless communications by smartly creating a favorable propagation environment. In this paper, we investigate the potential of employing RIS in dual-functional radar-communication (DFRC) systems for improving both radar sensing and communication functionalities. In particular, we consider a RIS-assisted DFRC system in which the multi-antenna ba...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.08557v2;Protograph Bit-Interleaved Coded Modulation: A Bandwidth-Efficient Design Paradigm for 6G Wireless Communications;2021-12-16T01:39:53Z;Yi Fang, Pingping Chen, Yong Liang Guan, Francis C. M. Lau, Yonghui Li, Guanrong Chen;https://arxiv.org/pdf/2112.08557v2;Bit-interleaved coded modulation (BICM) has attracted considerable attention from the research community in the past three decades, because it can achieve desirable error performance with relatively low implementation complexity for a large number of communication and storage systems. By exploiting the iterative demapping and decoding (ID), the BICM is able to approach capacity limits of coded modulation over various channels. In recent years, protograph low-density parity-check (PLDPC) codes an...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.07833v2;Reconfigurable Intelligent Surface-Empowered Self-Interference Cancellation for 6G Full-Duplex MIMO Communication Systems;2021-12-15T02:03:06Z;Chia-Jou Ku, Li-Hsiang Shen, Kai-Ten Feng;https://arxiv.org/pdf/2112.07833v2;Substantially increasing wireless traffic and extending serving coverage is required with the advent of sixth-generation (6G) wireless communication networks. Reconfigurable intelligent surface (RIS) is widely considered as a promising technique which is capable of improving the system sum rate and energy efficiency. Moreover, full-duplex (FD) multi-input-multi-output (MIMO) transmission provides simultaneous transmit and received signals, which theoretically provides twice of spectrum efficienc...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.06487v1;On the Physical Layer Security Performance over RIS-aided Dual-hop RF-UOWC Mixed Network;2021-12-13T08:53:51Z;T. Hossain, S. Shabab, A. S. M. Badrudduza, M. K. Kundu, I. S. Ansari;https://arxiv.org/pdf/2112.06487v1;Since security has been one of the crucial issues for high-yield communications such as 5G and 6G, the researchers continuously come up with newer techniques to enhance the security and performance of these progressive wireless communications. Reconfigurable intelligent surface (RIS) is one of those techniques that artificially rearrange and optimize the propagation environment of electromagnetic waves to improve both spectrum and energy efficiency of wireless networks. Besides, in underwater co...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.06207v1;Robust Transmission Design for RIS-Aided Communications with Both Transceiver Hardware Impairments and Imperfect CSI;2021-12-12T11:36:48Z;Zhangjie Peng, Zhiwei Chen, Cunhua Pan, Gui Zhou, Hong Ren;https://arxiv.org/pdf/2112.06207v1;Reconfigurable intelligent surface (RIS) or intelligent reflecting surface (IRS) has recently been envisioned as one of the most promising technologies in the future sixth-generation (6G) communications. In this paper, we consider the joint optimization of the transmit beamforming at the base station (BS) and the phase shifts at the RIS for an RIS-aided wireless communication system with both hardware impairments and imperfect channel state information (CSI). Specifically, we assume both the BS-...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.05989v2;An Overview of Signal Processing Techniques for RIS/IRS-aided Wireless Systems;2021-12-11T14:01:50Z;Cunhua Pan, Gui Zhou, Kangda Zhi, Sheng Hong, Tuo Wu, Yijin Pan, Hong Ren, Marco Di Renzo, A. Lee Swindlehurst, Rui Zhang, Angela Yingjun Zhang;https://arxiv.org/pdf/2112.05989v2;In the past as well as present wireless communication systems, the wireless propagation environment is regarded as an uncontrollable black box that impairs the received signal quality, and its negative impacts are compensated for by relying on the design of various sophisticated transmission/reception schemes. However, the improvements through applying such schemes operating at two endpoints (i.e., transmitter and receiver) only are limited even after five generations of wireless systems. Reconf...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.05593v3;A Review of Indoor Millimeter Wave Device-based Localization and Device-free Sensing Technologies and Applications;2021-12-10T15:21:33Z;Anish Shastri, Neharika Valecha, Enver Bashirov, Harsh Tataria, Michael Lentmaier, Fredrik Tufvesson, Michele Rossi, Paolo Casari;https://arxiv.org/pdf/2112.05593v3;The commercial availability of low-cost millimeter wave (mmWave) communication and radar devices is starting to improve the penetration of such technologies in consumer markets, paving the way for large-scale and dense deployments in fifth-generation (5G)-and-beyond as well as 6G networks. At the same time, pervasive mmWave access will enable device localization and device-free sensing with unprecedented accuracy, especially with respect to sub-6 GHz commercial-grade devices. This paper surveys ...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.04703v1;Modelling and Optimization of OAM-MIMO Communication Systems with Unaligned Antennas;2021-12-09T05:06:53Z;Xusheng Xiong, Hanqiong Lou, Xiaohu Ge;https://arxiv.org/pdf/2112.04703v1;The orbital angular momentum (OAM) wireless communication technique is emerging as one of potential techniques for the Sixth generation (6G) wireless communication system. The most advantage of OAM wireless communication technique is the natural orthogonality among different OAM states. However, one of the most disadvantages is the crosstalk among different OAM states which is widely caused by the atmospheric turbulence and misalignment between transmitting and receiving antennas. Considering th...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.04698v2;Applications of Explainable AI for 6G: Technical Aspects, Use Cases, and Research Challenges;2021-12-09T04:46:31Z;Shen Wang, M. Atif Qureshi, Luis Miralles-Pechuán, Thien Huynh-The, Thippa Reddy Gadekallu, Madhusanka Liyanage;https://arxiv.org/pdf/2112.04698v2;"When 5G began its commercialisation journey around 2020, the discussion on the vision of 6G also surfaced. Researchers expect 6G to have higher bandwidth, coverage, reliability, energy efficiency, lower latency, and an integrated ""human-centric"" network system powered by artificial intelligence (AI). Such a 6G network will lead to an excessive number of automated decisions made in real-time. These decisions can range widely, from network resource allocation to collision avoidance for self-drivin...";2026-01-10 18:01:25
http://arxiv.org/abs/2112.01949v2;MARISA: A Self-configuring Metasurfaces Absorption and Reflection Solution Towards 6G;2021-12-03T14:51:46Z;Antonio Albanese, Francesco Devoti, Vincenzo Sciancalepore, Marco Di Renzo, Xavier Costa-Pérez;https://arxiv.org/pdf/2112.01949v2;Reconfigurable Intelligent Surfaces (RISs) are considered one of the key disruptive technologies towards future 6G networks. RISs revolutionize the traditional wireless communication paradigm by controlling the wave propagation properties of the impinging signals as required. A major roadblock for RIS is though the need for a fast and complex control channel to continuously adapt to the ever-changing wireless channel conditions. In this paper, we ask ourselves the question: Would it be feasible ...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.01688v1;Machine Learning Subsystem for Autonomous Collision Avoidance on a small UAS with Embedded GPU;2021-12-03T02:54:59Z;Nicholas Polosky, Tyler Gwin, Sean Furman, Parth Barhanpurkar, Jithin Jagannath;https://arxiv.org/pdf/2112.01688v1;Interest in unmanned aerial system (UAS) powered solutions for 6G communication networks has grown immensely with the widespread availability of machine learning based autonomy modules and embedded graphical processing units (GPUs). While these technologies have revolutionized the possibilities of UAS solutions, designing an operable, robust autonomy framework for UAS remains a multi-faceted and difficult problem. In this work, we present our novel, modular framework for UAS autonomy, entitled M...;2026-01-10 18:01:25
http://arxiv.org/abs/2112.00633v1;TEDGE-Caching: Transformer-based Edge Caching Towards 6G Networks;2021-12-01T16:38:18Z;Zohreh Hajiakhondi Meybodi, Arash Mohammadi, Elahe Rahimian, Shahin Heidarian, Jamshid Abouei, Konstantinos N. Plataniotis;https://arxiv.org/pdf/2112.00633v1;As a consequence of the COVID-19 pandemic, the demand for telecommunication for remote learning/working and telemedicine has significantly increased. Mobile Edge Caching (MEC) in the 6G networks has been evolved as an efficient solution to meet the phenomenal growth of the global mobile data traffic by bringing multimedia content closer to the users. Although massive connectivity enabled by MEC networks will significantly increase the quality of communications, there are several key challenges a...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.15301v1;Optical Wireless Sytems for Spine and Leaf Data Center Downlinks;2021-11-30T11:26:24Z;Abrar S. Alhazmi, Sanaa H. Mohamed and, T. E. H. El-Gorashi, Jaafar M. H. Elmirghani;https://arxiv.org/pdf/2111.15301v1;The continually growing demands for traffic as a result of advanced technologies in 5G and 6G systems offering services with intensive demands such as IoT and virtual reality applications has resulted in significant performance expectations of data center networks (DCNs). More specifically, DCNs are expected to meet high bandwidth connectivity, high throughput, low latency, and high scalability requirements. However, the current wired DCN architectures introduce large cabling requirements and li...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.13784v1;Towards Terabit LiFi Networking;2021-11-27T00:44:54Z;Ahmad Adnan Qidan, Taisir El-Gorashi1, Jaafar M. H. Elmirghani;https://arxiv.org/pdf/2111.13784v1;Light Fidelity (Li-Fi) is a networked version of optical wireless communication (OWC), which is a strong candidate to fulfill the unprecedented increase in user-traffic expected in the near future. In OWC, a high number of optical access points (APs) is usually deployed on the ceiling of an indoor environment to serve multiple users with different demands. Despite the high data rates of OWC networks, due to the use of the optical band for data transmission, they cannot replace current radio freq...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.13754v2;Toward Next Generation Open Radio Access Network--What O-RAN Can and Cannot Do!;2021-11-26T21:57:23Z;Aly S. Abdalla, Pratheek S. Upadhyaya, Vijay K. Shah, Vuk Marojevic;https://arxiv.org/pdf/2111.13754v2;The open radio access network (O-RAN) describes an industry-driven open architecture and interfaces for building next generation RANs with artificial intelligence (AI) controllers. We circulated a survey among researchers, developers, and practitioners to gather their perspectives on O-RAN as a framework for 6G wireless research and development (R&D). The majority responded in favor of O-RAN and identified R&D of interest to them. Motivated by these responses, this paper identifies the limitatio...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.12494v3;Time-Energy-Constrained Closed-Loop FBL Communication for Dependable MEC;2021-11-24T13:43:34Z;Bin Han, Yao Zhu, Anke Schmeink, Hans D. Schotten;https://arxiv.org/pdf/2111.12494v3;The deployment of multi-access edge computing (MEC) is paving the way towards pervasive intelligence in future 6G networks. This new paradigm also proposes emerging requirements of dependable communications, which goes beyond the ultra-reliable low latency communication (URLLC), focusing on the performance of a closed loop instead of that of an unidirectional link. This work studies the simple but efficient one-shot transmission scheme, investigating the closed-loop-reliability-optimal policy of...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.12444v1;Edge Artificial Intelligence for 6G: Vision, Enabling Technologies, and Applications;2021-11-24T11:47:16Z;Khaled B. Letaief, Yuanming Shi, Jianmin Lu, Jianhua Lu;https://arxiv.org/pdf/2111.12444v1;"The thriving of artificial intelligence (AI) applications is driving the further evolution of wireless networks. It has been envisioned that 6G will be transformative and will revolutionize the evolution of wireless from ""connected things"" to ""connected intelligence"". However, state-of-the-art deep learning and big data analytics based AI systems require tremendous computation and communication resources, causing significant latency, energy consumption, network congestion, and privacy leakage in...";2026-01-10 18:01:25
http://arxiv.org/abs/2111.12175v1;Three-Way Deep Neural Network for Radio Frequency Map Generation and Source Localization;2021-11-23T22:25:10Z;Kuldeep S. Gill, Son Nguyen, Myo M. Thein, Alexander M. Wyglinski;https://arxiv.org/pdf/2111.12175v1;In this paper, we present a Generative Adversarial Network (GAN) machine learning model to interpolate irregularly distributed measurements across the spatial domain to construct a smooth radio frequency map (RFMap) and then perform localization using a deep neural network. Monitoring wireless spectrum over spatial, temporal, and frequency domains will become a critical feature in facilitating dynamic spectrum access (DSA) in beyond-5G and 6G communication technologies. Localization, wireless si...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.11813v2;RIS-Assisted Receive Quadrature Space-Shift Keying: A New Paradigm and Performance Analysis;2021-11-23T12:06:05Z;Mohamad H. Dinan, Nemanja Stefan Perovic, Mark F. Flanagan;https://arxiv.org/pdf/2111.11813v2;Reconfigurable intelligent surfaces (RISs) represent a promising candidate for sixth-generation (6G) wireless networks, as the RIS technology provides a new solution to control the propagation channel in order to improve the efficiency of a wireless link through enhancing the received signal power. In this paper, we propose RIS-assisted receive quadrature space-shift keying (RIS-RQSSK), which enhances the spectral efficiency of an RIS-based index modulation (IM) system by using the real and imag...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.11354v1;Open-Source Multi-Access Edge Computing for 6G: Opportunities and Challenges;2021-11-22T17:03:39Z;Liqiang Zhao, Guorong Zhou, Gan Zheng, Chih-Lin I, Xiaohu You, Lajos Hanzo;https://arxiv.org/pdf/2111.11354v1;Multi-access edge computing (MEC) is capable of meeting the challenging requirements of next-generation networks, e.g., 6G, as a benefit of providing computing and caching capabilities in the close proximity of the users. However, the traditional MEC architecture relies on specialized hardware and its bespoke software functions are closely integrated with the hardware, hence it is too rigid for supporting the rapidly evolving scenarios in the face of the demanding requirements of 6G. As a remedy...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.10872v1;Joint Optimization for Secure Ambient Backscatter Communication in NOMA-enabled IoT Networks;2021-11-21T18:23:20Z;Wali Ullah Khan, Furqan Jameel, Asim Ihsan, Omer Waqar, Manzoor Ahmed;https://arxiv.org/pdf/2111.10872v1;Non-orthogonal multiple access (NOMA) has emerged as a novel air interface technology for massive connectivity in sixth-generation (6G) era. The recent integration of NOMA in backscatter communication (BC) has triggered significant research interest due to its applications in low-powered Internet of Things (IoT) networks. However, the link security aspect of these networks has not been well investigated. This article provides a new optimization framework for improving the physical layer security...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.10779v1;The KICK-OFF of 6G Research Worldwide: An Overview;2021-11-21T09:48:38Z;Wei Jiang, Hans Dieter Schotten;https://arxiv.org/pdf/2111.10779v1;The fifth-generation (5G) mobile system is now being deployed across the world and the scale of 5G subscribers is growing quickly in many countries. The attention of academia and industry is increasingly shifting towards the sixth generation (6G) and many pioneering works are being kicked off, indicating an important milestone in the history of 6G. At this juncture, an overview of the current state of the art of 6G research and a vision of future communications are of great interest. This paper ...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.10663v1;Fueling the Next Quantum Leap in Cellular Networks: Embracing AI in 5G Evolution towards 6G;2021-11-20T19:16:58Z;Xingqin Lin, Mingzhe Chen, Henrik Rydén, Jaeseong Jeong, Heunchul Lee, Mårten Sundberg, Roy Timo, Hazhir S. Razaghi, H. Vincent Poor;https://arxiv.org/pdf/2111.10663v1;Cellular networks, such as 5G systems, are becoming increasingly complex for supporting various deployment scenarios and applications. Embracing artificial intelligence (AI) in 5G evolution is critical to managing the complexity and fueling the next quantum leap in 6G cellular networks. In this article, we share our experience and best practices in applying AI in cellular networks. We first present a primer on the state of the art of AI in cellular networks, including basic concepts and recent k...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.10586v1;Satellite Based Computing Networks with Federated Learning;2021-11-20T13:24:23Z;Hao Chen, Ming Xiao, Zhibo Pang;https://arxiv.org/pdf/2111.10586v1;Driven by the ever-increasing penetration and proliferation of data-driven applications, a new generation of wireless communication, the sixth-generation (6G) mobile system enhanced by artificial intelligence (AI), has attracted substantial research interests. Among various candidate technologies of 6G, low earth orbit (LEO) satellites have appealing characteristics of ubiquitous wireless access. However, the costs of satellite communication (SatCom) are still high, relative to counterparts of g...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.10438v4;Multi-Sensory HMI for Human-Centric Industrial Digital Twins: A 6G Vision of Future Industry;2021-11-19T21:07:24Z;Bin Han, Hans D. Schotten;https://arxiv.org/pdf/2111.10438v4;The next revolution of industry will turn the industries as well as the entire society into a human-centric shape. The human presence in industrial environment and the human participation in industrial processes will be magnified more than ever before. To cope with the emerging challenges raised by this revolution, 6G ambitions to bridge the three domains of digital information, physical assets and humans into one merged cyber-physical-human world. This proposes not only an unprecedented demand ...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.09855v3;A New RIS Architecture with a Single Power Amplifier: Energy Efficiency and Error Performance Analysis;2021-11-18T18:35:00Z;Recep A. Tasci, Fatih Kilinc, Ertugrul Basar, George C. Alexandropoulos;https://arxiv.org/pdf/2111.09855v3;Reconfigurable intelligent surface (RIS)-assisted communication have recently attracted the attention of the wireless communication community as a potential candidate for the next $6$-th generation (6G) of wireless networks. Various studies have been carried out on the RIS technology, which is capable of enabling the control of the signal propagation environment by network operators. However, when an RIS is used in its inherently passive structure, it appears to be only a supportive technology f...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.09676v1;Radar Aided 6G Beam Prediction: Deep Learning Algorithms and Real-World Demonstration;2021-11-18T13:23:39Z;Umut Demirhan, Ahmed Alkhateeb;https://arxiv.org/pdf/2111.09676v1;This paper presents the first machine learning based real-world demonstration for radar-aided beam prediction in a practical vehicular communication scenario. Leveraging radar sensory data at the communication terminals provides important awareness about the transmitter/receiver locations and the surrounding environment. This awareness could be utilized to reduce or even eliminate the beam training overhead in millimeter wave (mmWave) and sub-terahertz (THz) MIMO communication systems, which ena...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.09581v1;LiDAR-Aided Mobile Blockage Prediction in Real-World Millimeter Wave Systems;2021-11-18T08:41:35Z;Shunyao Wu, Chaitali Chakrabarti, Ahmed Alkhateeb;https://arxiv.org/pdf/2111.09581v1;Line-of-sight link blockages represent a key challenge for the reliability and latency of millimeter wave (mmWave) and terahertz (THz) communication networks. This paper proposes to leverage LiDAR sensory data to provide awareness about the communication environment and proactively predict dynamic link blockages before they happen. This allows the network to make proactive decisions for hand-off/beam switching which enhances its reliability and latency. We formulate the LiDAR-aided blockage pred...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.09284v1;Optimization of Grant-Free NOMA with Multiple Configured-Grants for mURLLC;2021-11-17T18:35:36Z;Yan Liu, Yansha Deng, Maged Elkashlan, Arumugam Nallanathan, George K. Karagiannidis;https://arxiv.org/pdf/2111.09284v1;Massive Ultra-Reliable and Low-Latency Communications (mURLLC), which integrates URLLC with massive access, is emerging as a new and important service class in the next generation (6G) for time-sensitive traffics and has recently received tremendous research attention. However, realizing efficient, delay-bounded, and reliable communications for a massive number of user equipments (UEs) in mURLLC, is extremely challenging as it needs to simultaneously take into account the latency, reliability, a...;2026-01-10 18:01:25
http://arxiv.org/abs/2111.08948v1;Survey on Symbiotic Radio: A Paradigm Shift in Spectrum Sharing and Coexistence;2021-11-17T07:30:27Z;Muhammad Bilal Janjua, Huseyin Arslan;https://arxiv.org/pdf/2111.08948v1;Sixth-generation (6G) of mobile communication aims to connect this world digitally through green communication networks that provide secure, ubiquitous, and unlimited connectivity in an attempt to improve the overall quality of life.The driving force behind the development of these networks is the rapid evolution of Internet-of-Things (IoT), which has stimulated the proliferation of wireless applications in health,education, agriculture, utilities, etc. However, these applications are accompanie...;2026-01-10 18:01:25
